id,bbox,result
T660,"[119.739990234375, 41.45301999377132, 119.74273681640625, 41.45507852101138]",0
T661,"[124.02740478515625, 46.36019756701458, 124.0301513671875, 46.36209301204983]",1
T662,"[115.77667236328125, 23.11004929735673, 115.7794189453125, 23.112575449747098]",1
T663,"[119.86907958984375, 37.05079312980658, 119.871826171875, 37.05298514989098]",1
T664,"[109.5941162109375, 27.591066424185076, 109.59686279296875, 27.59350062636446]",1
T665,"[118.729248046875, 34.96474810049313, 118.73199462890625, 34.966998906703665]",1
T666,"[106.95465087890625, 37.49883141715706, 106.9573974609375, 37.50101042949326]",1
T667,"[116.466064453125, 32.58153501413734, 116.46881103515625, 32.583849325656615]",1
T668,"[117.23785400390625, 25.01841766402613, 117.2406005859375, 25.020906514227494]",1
T669,"[112.78839111328125, 21.608918889711326, 112.7911376953125, 21.611472417139698]",1
T670,"[99.8492431640625, 26.10118797369924, 99.85198974609375, 26.10365442903842]",1
T671,"[103.22479248046875, 28.277777117422556, 103.2275390625, 28.280195898097016]",1
T672,"[117.97119140625, 43.15510522905727, 117.97393798828125, 43.1571088409533]",1
T673,"[100.25299072265625, 25.52509317964987, 100.2557373046875, 25.527571660479637]",1
T674,"[111.42333984375, 34.76192255039478, 111.42608642578125, 34.764178914455115]",1
T675,"[97.48443603515625, 37.055177106660814, 97.4871826171875, 37.05736900011469]",1
T676,"[118.51776123046875, 34.67387626588272, 118.5205078125, 34.676135033800946]",1
T677,"[126.38671875, 50.10824925071049, 126.38946533203125, 50.11001070896014]",1
T678,"[120.68756103515625, 42.17154633452752, 120.6903076171875, 42.17358189832776]",1
T679,"[121.4593505859375, 40.94463908579306, 121.46209716796875, 40.94671366508001]",0
T680,"[122.135009765625, 36.96086580957587, 122.13775634765625, 36.96306042436515]",0
T681,"[123.50830078125, 45.25362179991922, 123.51104736328125, 45.25555527789206]",1
T682,"[119.50653076171875, 35.8512134345006, 119.50927734375, 35.8534396195918]",1
T683,"[115.0323486328125, 33.36494359328554, 115.03509521484375, 33.36723746583832]",1
T684,"[122.24212646484375, 46.31468715855949, 122.244873046875, 46.316584181822186]",1
T685,"[131.94305419921875, 47.28109232255293, 131.94580078125, 47.28295557691229]",1
T686,"[107.8033447265625, 42.000325148316215, 107.80609130859375, 42.00236621337552]",1
T687,"[117.10601806640625, 41.90840946591108, 117.1087646484375, 41.91045347666419]",1
T688,"[103.172607421875, 28.248747465587268, 103.17535400390625, 28.251166905231475]",1
T689,"[121.9537353515625, 41.74672584176937, 121.95648193359375, 41.748775021355044]",1
T690,"[131.28936767578125, 46.675825597930015, 131.2921142578125, 46.67771006464433]",1
T691,"[120.87158203125, 37.24782120155428, 120.87432861328125, 37.25000751785145]",1
T692,"[100.20904541015625, 25.527571660479637, 100.2117919921875, 25.530050090109018]",1
T693,"[96.8994140625, 40.19146303804062, 96.90216064453125, 40.1935610981561]",1
T694,"[112.89825439453125, 34.96924965107899, 112.9010009765625, 34.97150033361732]",1
T695,"[108.544921875, 27.55454690781033, 108.54766845703125, 27.55698192033831]",1
T696,"[112.37640380859375, 31.217499361938135, 112.379150390625, 31.219848226201183]",0
T697,"[118.05633544921875, 42.69656730969698, 118.05908203125, 42.698585891698414]",1
T698,"[82.7105712890625, 45.151053265563384, 82.71331787109375, 45.15299023250611]",1
T699,"[114.224853515625, 36.064641955171396, 114.22760009765625, 36.06686213257887]",1
T700,"[111.61834716796875, 23.31955781796969, 111.62109375, 23.322080011378432]",0
T701,"[124.3267822265625, 47.68757916850813, 124.32952880859375, 47.689428060158555]",1
T702,"[122.36846923828125, 45.392663958500314, 122.3712158203125, 45.394592696926615]",1
T703,"[120.85235595703125, 42.0370543018838, 120.8551025390625, 42.039094188385945]",1
T704,"[119.19342041015625, 32.71335535317754, 119.1961669921875, 32.71566625570316]",1
T705,"[95.00701904296875, 42.265114458337564, 95.009765625, 42.267147008152314]",1
T706,"[119.4927978515625, 25.20494115356912, 119.49554443359375, 25.207426209065783]",0
T707,"[118.85833740234375, 26.4779487051629, 118.861083984375, 26.480407161007278]",1
T708,"[119.37744140625, 33.406224044375435, 119.38018798828125, 33.408516828002675]",1
T709,"[96.1907958984375, 40.69938133866613, 96.19354248046875, 40.701463603604594]",1
T710,"[121.2066650390625, 32.46574331328358, 121.20941162109375, 32.468060609176014]",1
T711,"[122.00042724609375, 37.36579146999664, 122.003173828125, 37.36797435878156]",1
T712,"[115.3839111328125, 40.888600811930345, 115.38665771484375, 40.890677150646255]",0
T713,"[112.26104736328125, 34.49297540250153, 112.2637939453125, 34.495239092669024]",1
T714,"[112.67578125, 41.15591035054503, 112.67852783203125, 41.15797827873605]",1
T715,"[116.28753662109375, 43.40704288568523, 116.290283203125, 43.409038217770544]",1
T716,"[124.67559814453125, 44.48474943661997, 124.6783447265625, 44.48670891691768]",0
T717,"[120.11077880859375, 31.800558330295214, 120.113525390625, 31.80289258670676]",0
T718,"[106.95465087890625, 37.59682400108366, 106.9573974609375, 37.59900015064849]",1
T719,"[118.75396728515625, 36.20660692859011, 118.7567138671875, 36.20882309283712]",0
T720,"[88.54156494140625, 43.06487470411879, 88.5443115234375, 43.06688127198495]",0
T721,"[106.864013671875, 26.32788366558412, 106.86676025390625, 26.330345320410842]",1
T722,"[107.545166015625, 37.40289194122377, 107.54791259765625, 37.40507375017693]",1
T723,"[129.649658203125, 47.700520033704954, 129.65240478515625, 47.702368466573716]",0
T724,"[103.1890869140625, 28.246327971048853, 103.19183349609375, 28.248747465587268]",1
T725,"[104.32342529296875, 25.743003105825967, 104.326171875, 25.745477067368604]",0
T726,"[111.32720947265625, 35.10867496450758, 111.3299560546875, 35.11092180970475]",1
T727,"[102.359619140625, 28.103480741227436, 102.36236572265625, 28.105903469076186]",1
T728,"[105.04852294921875, 37.30027528134431, 105.05126953125, 37.302460074782296]",1
T729,"[87.77801513671875, 43.59630591596549, 87.78076171875, 43.59829500262717]",1
T730,"[112.18963623046875, 39.865479513786134, 112.1923828125, 39.867587624510186]",1
T731,"[117.66082763671875, 31.379433950595633, 117.66357421875, 31.381778782110974]",1
T732,"[122.32452392578125, 46.22735299655778, 122.3272705078125, 46.229253045075275]",1
T733,"[126.42791748046875, 50.13290377086724, 126.4306640625, 50.13466432216695]",1
T734,"[87.14080810546875, 47.53203824675998, 87.1435546875, 47.53389264528654]",1
T735,"[95.58929443359375, 40.691051628010236, 95.592041015625, 40.69313415330808]",1
T736,"[99.41802978515625, 36.69705320010032, 99.4207763671875, 36.69925539555268]",1
T737,"[109.259033203125, 30.72058770289763, 109.26177978515625, 30.7229488247725]",1
T738,"[102.26348876953125, 28.239069158099028, 102.2662353515625, 28.241488817301658]",1
T739,"[118.58367919921875, 38.04160203158016, 118.58642578125, 38.04376510743968]",1
T740,"[108.28948974609375, 42.09414637092274, 108.292236328125, 42.096184423802946]",1
T741,"[129.36126708984375, 45.73494252455993, 129.364013671875, 45.73685954736048]",1
T742,"[93.91937255859375, 42.47007098029904, 93.922119140625, 42.47209690919286]",1
T743,"[105.29296875, 37.19751842118354, 105.29571533203125, 37.19970619616172]",1
T744,"[122.36846923828125, 45.36758436884979, 122.3712158203125, 45.369513963007414]",1
T745,"[100.10467529296875, 26.676913083105458, 100.107421875, 26.679367271566836]",1
T746,"[121.97296142578125, 37.24126187205382, 121.9757080078125, 37.24344837865412]",1
T747,"[124.28558349609375, 46.40945776747577, 124.288330078125, 46.411351502899215]",1
T748,"[90.70037841796875, 45.04441870436415, 90.703125, 45.04635929200552]",1
T749,"[131.396484375, 45.9454205305953, 131.39923095703125, 45.947330315089275]",1
T750,"[107.42706298828125, 26.251546424213032, 107.4298095703125, 26.25400969986574]",1
T751,"[115.71075439453125, 26.522192867724723, 115.7135009765625, 26.524650377182766]",1
T752,"[112.5823974609375, 40.101185062587, 112.58514404296875, 40.1032859129344]",1
T753,"[111.4947509765625, 38.438530965643, 111.49749755859375, 38.44068226417387]",1
T754,"[122.12677001953125, 42.167475010395336, 122.1295166015625, 42.16951070521656]",1
T755,"[91.12335205078125, 44.4612305390588, 91.1260986328125, 44.46319080919909]",1
T756,"[122.860107421875, 42.443727937524756, 122.86285400390625, 42.44575471885852]",1
T757,"[120.3826904296875, 33.854450645803894, 120.38543701171875, 33.85673152928874]",1
T758,"[107.2869873046875, 26.50990453141392, 107.28973388671875, 26.51236230386751]",0
T759,"[102.74139404296875, 26.716173757934083, 102.744140625, 26.718627100835924]",1
T760,"[126.42242431640625, 50.16458378401073, 126.4251708984375, 50.166343169439735]",1
T761,"[110.54718017578125, 25.542441470124828, 110.5499267578125, 25.54491959247672]",1
T762,"[120.1904296875, 36.76529191711623, 120.19317626953125, 36.76749215619674]",1
T763,"[129.74853515625, 47.66538735632655, 129.75128173828125, 47.667237034505156]",1
T764,"[95.69915771484375, 40.69729900863674, 95.701904296875, 40.69938133866613]",1
T765,"[116.6473388671875, 36.37706783983682, 116.65008544921875, 36.37927916740795]",0
T766,"[93.94134521484375, 42.110448960122206, 93.944091796875, 42.11248648904182]",1
T767,"[114.4720458984375, 41.13936457644674, 114.47479248046875, 41.14143302653628]",1
T768,"[117.97943115234375, 43.14909399920127, 117.982177734375, 43.15109780818096]",1
T769,"[122.04986572265625, 46.415138776492014, 122.0526123046875, 46.41703231466178]",1
T770,"[82.540283203125, 45.18590859850545, 82.54302978515625, 45.187844380505325]",1
T771,"[101.15936279296875, 38.6275996886131, 101.162109375, 38.62974534092597]",1
T772,"[90.9613037109375, 44.42201131423663, 90.96405029296875, 44.423972900753874]",1
T773,"[102.26348876953125, 39.0362529596366, 102.2662353515625, 39.03838632847035]",1
T774,"[123.4259033203125, 44.325812949802206, 123.42864990234375, 44.32777776128443]",0
T775,"[103.963623046875, 26.941659545381505, 103.96636962890625, 26.944108009688595]",1
T776,"[110.390625, 20.76638681251519, 110.39337158203125, 20.76895493784116]",1
T777,"[105.18585205078125, 25.715786129968638, 105.1885986328125, 25.71826065792772]",1
T778,"[95.55908203125, 40.668139554080426, 95.56182861328125, 40.670222795307346]",1
T779,"[102.403564453125, 25.281954265954294, 102.40631103515625, 25.284437746983034]",1
T780,"[123.6346435546875, 43.889975373836876, 123.63739013671875, 43.89195472686544]",1
T781,"[117.86956787109375, 38.05241677186484, 117.872314453125, 38.054579528211924]",1
T782,"[108.59161376953125, 41.88387623204764, 108.5943603515625, 41.88592102814744]",1
T783,"[111.51123046875, 34.68742794931483, 111.51397705078125, 34.68968634758936]",1
T784,"[92.68890380859375, 44.205835001041834, 92.691650390625, 44.20780382691622]",1
T785,"[121.9427490234375, 44.82860426955568, 121.94549560546875, 44.830552164438224]",1
T786,"[112.79388427734375, 21.606365317203387, 112.796630859375, 21.608918889711326]",1
T787,"[97.38006591796875, 37.114336001507866, 97.3828125, 37.11652618491119]",1
T788,"[93.1915283203125, 44.11716972942085, 93.19427490234375, 44.11914151643736]",1
T789,"[112.225341796875, 40.06335866416329, 112.22808837890625, 40.06546068206553]",1
T790,"[100.162353515625, 25.549875683500623, 100.16510009765625, 25.55235365216548]",0
T791,"[110.5279541015625, 25.512700007620516, 110.53070068359375, 25.51517874439851]",1
T792,"[82.5128173828125, 45.16073744197348, 82.51556396484375, 45.16267407976457]",1
T793,"[100.91217041015625, 25.17014505150313, 100.9149169921875, 25.17263081690433]",1
T794,"[124.156494140625, 42.82159529436949, 124.15924072265625, 42.82360980730198]",1
T795,"[129.9957275390625, 45.29034662473614, 129.99847412109375, 45.29227885197088]",1
T796,"[103.8372802734375, 24.39713301739105, 103.84002685546875, 24.399634316776847]",1
T797,"[105.61431884765625, 37.27842385645371, 105.6170654296875, 37.28060928450999]",1
T798,"[107.19085693359375, 37.40725549559875, 107.193603515625, 37.40943717748788]",1
T799,"[116.1419677734375, 22.852132788641182, 116.14471435546875, 22.85466376836665]",1
T800,"[120.53375244140625, 42.12674735753131, 120.5364990234375, 42.128784362460195]",1
T801,"[117.52899169921875, 42.360573452384564, 117.53173828125, 42.36260292171997]",1
T802,"[99.8492431640625, 26.04444515079636, 99.85198974609375, 26.046912801683977]",1
T803,"[115.37017822265625, 36.182224980422504, 115.3729248046875, 36.18444183488301]",0
T804,"[117.00714111328125, 42.31793945446848, 117.0098876953125, 42.31997030030749]",1
T805,"[112.840576171875, 25.507742380531393, 112.84332275390625, 25.510221219663617]",1
T806,"[99.7283935546875, 36.26863580073786, 99.73114013671875, 36.270850207239036]",1
T807,"[103.2440185546875, 28.27293939128369, 103.24676513671875, 28.27535828181709]",1
T808,"[119.6246337890625, 32.898038181605216, 119.62738037109375, 32.90034428749643]",1
T809,"[131.3360595703125, 45.93778073466329, 131.33880615234375, 45.93969078234]",1
T810,"[100.294189453125, 25.500305556118672, 100.29693603515625, 25.50278454875534]",1
T811,"[113.01910400390625, 41.24890252240321, 113.0218505859375, 41.2509675141624]",0
T812,"[102.9473876953125, 25.115445397061947, 102.95013427734375, 25.11793227658334]",0
T813,"[108.26751708984375, 41.9778691117017, 108.270263671875, 41.979910896912344]",1
T814,"[94.4219970703125, 41.91658511622837, 94.42474365234375, 41.918628865183024]",1
T815,"[106.63055419921875, 37.49665234123337, 106.63330078125, 37.49883141715706]",1
T816,"[110.379638671875, 41.33763822308111, 110.38238525390625, 41.3397004077442]",1
T817,"[121.29730224609375, 31.844899116134766, 121.300048828125, 31.847232251731125]",0
T818,"[133.5662841796875, 47.811310016260066, 133.56903076171875, 47.81315451752767]",1
T819,"[99.261474609375, 24.739348013248684, 99.26422119140625, 24.74184249168406]",1
T820,"[117.960205078125, 39.52522954427748, 117.96295166015625, 39.527348072681455]",0
T821,"[103.84002685546875, 25.08808638354267, 103.8427734375, 25.090573819460985]",1
T822,"[104.63104248046875, 26.221983043453278, 104.6337890625, 26.22444694563432]",1
T823,"[103.2989501953125, 26.04938040062952, 103.30169677734375, 26.051847947629494]",1
T824,"[92.9388427734375, 44.18417357325393, 92.94158935546875, 44.18614312298759]",1
T825,"[118.6248779296875, 25.510221219663617, 118.62762451171875, 25.512700007620516]",1
T826,"[101.4202880859375, 25.29685438934386, 101.42303466796875, 25.299337565234087]",1
T827,"[114.873046875, 41.69547509615208, 114.87579345703125, 41.69752591075901]",1
T828,"[110.5389404296875, 25.567220388070027, 110.54168701171875, 25.569697998006664]",1
T829,"[108.78387451171875, 24.88145330131797, 108.78662109375, 24.88394492118177]",1
T830,"[112.576904296875, 31.520020155192814, 112.57965087890625, 31.522361470421437]",1
T831,"[123.64837646484375, 45.431226220334516, 123.651123046875, 45.4331536422714]",0
T832,"[124.6673583984375, 44.41220239438347, 124.67010498046875, 44.41416430998938]",1
T833,"[109.79461669921875, 41.834781494154825, 109.79736328125, 41.836827860727134]",1
T834,"[96.17156982421875, 40.609782379833, 96.17431640625, 40.611867443030064]",0
T835,"[106.46575927734375, 37.80761398306057, 106.468505859375, 37.80978395301097]",1
T836,"[103.23577880859375, 28.280195898097016, 103.238525390625, 28.282614623837407]",1
T837,"[94.89166259765625, 42.595554553719204, 94.8944091796875, 42.59757641618889]",1
T838,"[117.081298828125, 23.427968862308674, 117.08404541015625, 23.430488993882964]",1
T839,"[115.74371337890625, 26.529565238267573, 115.7464599609375, 26.532022589887546]",1
T840,"[114.33197021484375, 41.7631174470059, 114.334716796875, 41.76516610331407]",1
T841,"[114.2138671875, 35.330811857318196, 114.21661376953125, 35.33305256126512]",1
T842,"[116.16119384765625, 22.859725586446086, 116.1639404296875, 22.862256424791934]",1
T843,"[114.971923828125, 26.45582023845988, 114.97467041015625, 26.458279167084118]",0
T844,"[111.3848876953125, 35.56574628576277, 111.38763427734375, 35.56798045801208]",1
T845,"[112.357177734375, 41.963574782225166, 112.35992431640625, 41.965617025682846]",1
T846,"[115.169677734375, 35.71083783530008, 115.17242431640625, 35.713067954913896]",1
T847,"[105.52093505859375, 37.33085661329714, 105.523681640625, 37.33304051804566]",0
T848,"[113.21685791015625, 28.178559849396965, 113.2196044921875, 28.180980879725535]",0
T849,"[119.98992919921875, 42.67233920753351, 119.99267578125, 42.67435857693383]",1
T850,"[94.81475830078125, 42.200038266046754, 94.8175048828125, 42.20207291264875]",1
T851,"[120.42388916015625, 33.65120829920498, 120.4266357421875, 33.65349459599045]",1
T852,"[120.3497314453125, 33.66035312192882, 120.35247802734375, 33.66263917576217]",1
T853,"[121.61865234375, 39.71352536237345, 121.62139892578125, 39.71563813479632]",1
T854,"[122.091064453125, 37.15593865124462, 122.09381103515625, 37.15812763068085]",1
T855,"[88.275146484375, 43.04480541304369, 88.27789306640625, 43.04681263770762]",0
T856,"[126.7657470703125, 46.51540570001735, 126.76849365234375, 46.51729575369811]",1
T857,"[91.0162353515625, 44.51021754644923, 91.01898193359375, 44.512176171071054]",1
T858,"[103.23028564453125, 28.260844114804826, 103.2330322265625, 28.26326327993196]",1
T859,"[118.76220703125, 41.76721469421018, 118.76495361328125, 41.76926321969369]",1
T860,"[99.59930419921875, 36.438961240859456, 99.60205078125, 36.44117080741499]",1
T861,"[121.6461181640625, 39.87180365162444, 121.64886474609375, 39.873911568012915]",1
T862,"[110.1104736328125, 26.113519730139508, 110.11322021484375, 26.11598592533352]",1
T863,"[102.7276611328125, 26.728439943649306, 102.73040771484375, 26.73089302213737]",1
T864,"[120.19317626953125, 34.170908363525726, 120.1959228515625, 34.173180761144984]",1
T865,"[115.11199951171875, 31.527043924837933, 115.11474609375, 31.529385064020918]",1
T866,"[121.08856201171875, 31.78421688448737, 121.09130859375, 31.78655155361398]",0
T867,"[121.46209716796875, 41.34382458118569, 121.46484375, 41.34588656996288]",0
T868,"[130.1605224609375, 46.31279006953479, 130.16326904296875, 46.31468715855949]",1
T869,"[121.98394775390625, 41.562031902001955, 121.9866943359375, 41.56408696606436]",0
T870,"[102.777099609375, 33.250172902093894, 102.77984619140625, 33.25246979589199]",1
T871,"[95.69091796875, 40.69313415330808, 95.69366455078125, 40.69521661351715]",1
T872,"[119.190673828125, 39.49768279377419, 119.19342041015625, 39.49980216233288]",1
T873,"[125.02716064453125, 46.84704298339388, 125.0299072265625, 46.84892147080044]",0
T874,"[102.42828369140625, 25.195000424307487, 102.4310302734375, 25.197485682706862]",1
T875,"[116.08154296875, 41.601066942355295, 116.08428955078125, 41.60312076451184]",1
T876,"[129.02069091796875, 45.947330315089275, 129.0234375, 45.94924003378792]",1
T877,"[114.02435302734375, 25.495347417365974, 114.027099609375, 25.49782651232102]",1
T878,"[95.6854248046875, 36.40359962073253, 95.68817138671875, 36.405810193726765]",1
T879,"[116.06781005859375, 29.477861195816843, 116.070556640625, 29.48025219334425]",1
T880,"[124.48883056640625, 46.34313560260195, 124.4915771484375, 46.34503163945873]",1
T881,"[96.84722900390625, 40.10748741901243, 96.8499755859375, 40.10958807474142]",1
T882,"[102.4530029296875, 27.31321389856825, 102.45574951171875, 27.3156542412635]",1
T883,"[105.63629150390625, 37.188766687237106, 105.6390380859375, 37.19095471582606]",1
T884,"[100.92864990234375, 27.215556209029675, 100.931396484375, 27.217998696328696]",1
T885,"[96.99005126953125, 40.20405042511328, 96.9927978515625, 40.206148095775035]",1
T886,"[117.916259765625, 42.14507804381755, 117.91900634765625, 42.147114459220994]",1
T887,"[119.6136474609375, 32.91879097277369, 119.61639404296875, 32.921096538169245]",1
T888,"[108.87176513671875, 30.543338954230215, 108.87451171875, 30.545704405480983]",1
T889,"[111.4837646484375, 25.165173368663936, 111.48651123046875, 25.167659235421777]",1
T890,"[112.7142333984375, 34.00258128543371, 112.71697998046875, 34.00485820541724]",1
T891,"[107.94342041015625, 37.339591851359174, 107.9461669921875, 37.34177550214858]",1
T892,"[131.03118896484375, 47.021461309117285, 131.033935546875, 47.02333368818493]",1
T893,"[101.31866455078125, 27.442478012046966, 101.3214111328125, 27.44491550514694]",1
T894,"[94.23797607421875, 39.227998070552346, 94.24072265625, 39.230125638383925]",1
T895,"[112.412109375, 31.875225275111625, 112.41485595703125, 31.87755764334002]",1
T896,"[129.79248046875, 45.979786584921676, 129.79522705078125, 45.98169518512228]",0
T897,"[118.23760986328125, 42.841737469787816, 118.2403564453125, 42.84375132629022]",1
T898,"[121.92901611328125, 31.737511125687814, 121.9317626953125, 31.73984697335504]",1
T899,"[103.623046875, 24.699429555019787, 103.62579345703125, 24.701924833689922]",0
T900,"[112.4725341796875, 31.863562548378972, 112.47528076171875, 31.865895211796346]",1
T901,"[123.123779296875, 45.178164812206376, 123.12652587890625, 45.18010085752613]",1
T902,"[123.7060546875, 46.51729575369811, 123.70880126953125, 46.51918574163986]",1
T903,"[111.45355224609375, 41.677014822032184, 111.456298828125, 41.6790662251641]",1
T904,"[114.63134765625, 35.0187503794383, 114.63409423828125, 35.020999701114675]",1
T905,"[121.9317626953125, 31.524702726970627, 121.93450927734375, 31.527043924837933]",1
T906,"[106.64703369140625, 37.59900015064849, 106.6497802734375, 37.60117623656667]",0
T907,"[114.02984619140625, 41.824548679855056, 114.0325927734375, 41.82659537357171]",1
T908,"[122.7557373046875, 44.97839955494439, 122.75848388671875, 44.98034238084973]",1
T909,"[94.251708984375, 39.22161498006375, 94.25445556640625, 39.22374274139129]",1
T910,"[103.8922119140625, 26.922069916732806, 103.89495849609375, 26.924518806384917]",1
T911,"[112.78289794921875, 21.596150576461433, 112.78564453125, 21.598704329244896]",1
T912,"[99.58831787109375, 36.343890382519255, 99.591064453125, 36.346102653006376]",1
T913,"[131.39923095703125, 45.97406038956238, 131.4019775390625, 45.97596918714187]",1
T914,"[86.7755126953125, 47.67093619422418, 86.77825927734375, 47.6727856757654]",1
T915,"[94.2132568359375, 42.08803181932636, 94.21600341796875, 42.09007006868397]",1
T916,"[123.52203369140625, 45.249754646487304, 123.5247802734375, 45.25168825611765]",1
T917,"[106.87225341796875, 41.36031866306708, 106.875, 41.36238012945532]",1
T918,"[115.95245361328125, 22.804035225991186, 115.9552001953125, 22.806567100271515]",1
T919,"[121.9537353515625, 29.571068277382548, 121.95648193359375, 29.57345707301757]",1
T920,"[107.51220703125, 37.48139702942733, 107.51495361328125, 37.483576550426996]",1
T921,"[117.4603271484375, 42.5105770984241, 117.46307373046875, 42.51260171573668]",1
T922,"[117.63336181640625, 42.25698360376745, 117.6361083984375, 42.25901641570576]",1
T923,"[122.14599609375, 44.80912170007737, 122.14874267578125, 44.81107025326001]",1
T924,"[117.0648193359375, 23.455687666943387, 117.06756591796875, 23.45820726989412]",1
T925,"[118.21563720703125, 24.854042166854434, 118.2183837890625, 24.856534339310674]",1
T926,"[115.60638427734375, 40.34235741658333, 115.609130859375, 40.34445080136367]",0
T927,"[120.2728271484375, 37.31993613728423, 120.27557373046875, 37.322120359451766]",1
T928,"[115.68603515625, 44.38865427337759, 115.68878173828125, 44.39061697878681]",1
T929,"[123.4588623046875, 42.466018925787495, 123.46160888671875, 42.46804498583045]",1
T930,"[107.457275390625, 29.458731185355322, 107.46002197265625, 29.46112263402122]",0
T931,"[111.95068359375, 39.364032338047984, 111.95343017578125, 39.36615577588526]",1
T932,"[131.06689453125, 47.116868922293264, 131.06964111328125, 47.11873795272714]",1
T933,"[114.268798828125, 41.354133872100455, 114.27154541015625, 41.35619553438905]",1
T934,"[123.365478515625, 43.50473685497695, 123.36822509765625, 43.50672896600785]",1
T935,"[86.87164306640625, 47.63578359086485, 86.8743896484375, 47.63763431783611]",1
T936,"[114.6533203125, 41.75697108561416, 114.65606689453125, 41.7590199381554]",1
T937,"[82.529296875, 45.18203683701588, 82.53204345703125, 45.18397275067564]",1
T938,"[129.30084228515625, 45.62556343821597, 129.3035888671875, 45.62748421233826]",1
T939,"[99.547119140625, 26.029638154882, 99.54986572265625, 26.03210611734895]",1
T940,"[108.76190185546875, 30.43683404544223, 108.7646484375, 30.43920208723559]",1
T941,"[95.49041748046875, 40.64938745451835, 95.4931640625, 40.65147128144056]",1
T942,"[103.82080078125, 25.11047148622334, 103.82354736328125, 25.112958466940725]",1
T943,"[126.463623046875, 50.17689812200106, 126.46636962890625, 50.17865705409926]",1
T944,"[102.90069580078125, 23.48843875389896, 102.9034423828125, 23.490957731495815]",1
T945,"[107.8143310546875, 29.604506272365295, 107.81707763671875, 29.6068942765315]",1
T946,"[121.6241455078125, 39.85915479295669, 121.62689208984375, 39.861263098008536]",1
T947,"[123.3489990234375, 42.3341843859394, 123.35174560546875, 42.33621470741859]",1
T948,"[103.3154296875, 37.06175259706909, 103.31817626953125, 37.06394430056684]",1
T949,"[112.247314453125, 25.17760219565174, 112.25006103515625, 25.180087808990642]",1
T950,"[115.65032958984375, 30.0381887651539, 115.653076171875, 30.040566430584608]",1
T951,"[112.83782958984375, 25.510221219663617, 112.840576171875, 25.512700007620516]",1
T952,"[117.44384765625, 35.7465122599185, 117.44659423828125, 35.748741380898124]",1
T953,"[86.77276611328125, 47.680182946484145, 86.7755126953125, 47.68203210030428]",0
T954,"[118.58367919921875, 32.544497906386226, 118.58642578125, 32.54681317351515]",1
T955,"[115.455322265625, 41.5373660355038, 115.45806884765625, 41.53942188382285]",1
T956,"[121.92626953125, 31.735175219118688, 121.92901611328125, 31.737511125687814]",1
T957,"[130.13580322265625, 46.278631221560865, 130.1385498046875, 46.28052949433555]",1
T958,"[121.96746826171875, 37.24126187205382, 121.97021484375, 37.24344837865412]",1
T959,"[112.730712890625, 26.06418490332395, 112.73345947265625, 26.066652138577393]",1
T960,"[113.43109130859375, 33.26395335923739, 113.433837890625, 33.266249890762744]",1
T961,"[126.49383544921875, 50.20854899229102, 126.49658203125, 50.21030675884514]",1
T962,"[119.35272216796875, 33.3878795970452, 119.35546875, 33.39017286472247]",1
T963,"[111.23382568359375, 41.04621681452063, 111.236572265625, 41.04828819952276]",1
T964,"[106.3311767578125, 36.28413532741724, 106.33392333984375, 36.28634929429456]",1
T965,"[119.42138671875, 42.17358189832776, 119.42413330078125, 42.17561739661684]",1
T966,"[121.8768310546875, 37.41380035066288, 121.87957763671875, 37.41598184194612]",1
T967,"[103.634033203125, 24.749325626697203, 103.63677978515625, 24.75181990492485]",1
T968,"[111.5936279296875, 25.090573819460985, 111.59637451171875, 25.093061204816067]",1
T969,"[121.48406982421875, 39.73887436009366, 121.48681640625, 39.740986355883564]",1
T970,"[118.52325439453125, 26.0123609641135, 118.5260009765625, 26.014829289930997]",1
T971,"[113.79913330078125, 22.631757630008696, 113.8018798828125, 22.634292693793522]",0
T972,"[109.259033203125, 37.64250977444874, 109.26177978515625, 37.64468458716588]",1
T973,"[92.73834228515625, 44.15856343854311, 92.7410888671875, 44.16053384372669]",1
T974,"[102.98583984375, 27.933754016777204, 102.98858642578125, 27.93618056676939]",1
T975,"[108.533935546875, 27.52775820686189, 108.53668212890625, 27.53019381318792]",1
T976,"[129.47113037109375, 46.23115302782204, 129.473876953125, 46.23305294479828]",1
T977,"[118.45184326171875, 38.03294908916502, 118.45458984375, 38.035112420612975]",0
T978,"[123.78570556640625, 42.974511174899156, 123.7884521484375, 42.976520698105524]",1
T979,"[121.88232421875, 31.02940135302888, 121.88507080078125, 31.031754878046097]",0
T980,"[88.53057861328125, 43.03276068583202, 88.5333251953125, 43.03476830455954]",1
T981,"[114.24957275390625, 35.80890404406862, 114.2523193359375, 35.811131416437966]",1
T982,"[132.10784912109375, 45.4273711789891, 132.110595703125, 45.42929873257376]",0
T983,"[112.3626708984375, 26.157903278765218, 112.36541748046875, 26.160368536718497]",1
T984,"[112.093505859375, 39.54005788576376, 112.09625244140625, 39.542175961711955]",1
T985,"[105.82855224609375, 37.36142550190517, 105.831298828125, 37.36360851770406]",1
T986,"[121.3824462890625, 40.975750931575355, 121.38519287109375, 40.977824533189505]",0
T987,"[104.72442626953125, 27.007749404729434, 104.7271728515625, 27.01019643193151]",1
T988,"[111.64306640625, 39.359785268690004, 111.64581298828125, 39.36190883564925]",1
T989,"[94.8394775390625, 41.994201560315695, 94.84222412109375, 41.99624282178581]",1
